family,seed,sigma,warp,variant,interval_index,u_midpoint,h_master,h_variant,nu_variant,nu_reference,ratio_observed,ratio_predicted_derivative,relative_deviation,shortcut_ratio
A,1000,0.0,u_pow_1p5,resampled_states,21,0.30078125,0.006426930701999428,0.0078125,0.0,0.0,nan,0.8226529113180114,nan,1.0
A,1000,0.0,u_pow_1p5,resampled_states,22,0.3125,0.013101619568773482,0.015625,0.0,0.0,nan,0.8385254915624212,nan,1.0
A,1000,0.0,u_pow_1p5,resampled_states,23,0.32421875,0.006672640484695541,0.0078125,0.0,0.0,nan,0.854103148044778,nan,1.0
A,1000,0.0,u_pow_1p5,resampled_states,24,0.33203125,0.006752557094738626,0.0078125,0.0,0.0,nan,0.8643322928712082,nan,1.0
A,1000,0.0,u_pow_1p5,resampled_states,25,0.33984375,0.006831538846751223,0.0078125,0.0,0.0,nan,0.8744417862270765,nan,1.0
A,1000,0.0,u_pow_1p5,resampled_states,26,0.34765625,0.006909617801889367,0.0078125,0.0,0.0,nan,0.8844357311303066,nan,1.0
A,1000,0.0,u_pow_1p5,resampled_states,27,0.35546875,0.006986824229511218,0.0078125,0.0,0.0,nan,0.8943180013283865,nan,1.0
A,1000,0.0,u_pow_1p5,resampled_states,28,0.3671875,0.01420191917460939,0.015625,0.0,0.0,nan,0.9089399732655618,nan,1.0
A,1000,0.0,u_pow_1p5,resampled_states,29,0.37890625,0.007213486952930365,0.0078125,0.0,0.0,nan,0.9233304189183847,nan,1.0
A,1000,0.0,u_pow_1p5,resampled_states,30,0.38671875,0.007287474661146681,0.0078125,0.0,0.0,nan,0.9328007222874561,nan,1.0
A,1000,0.0,u_pow_1p5,resampled_states,31,0.39453125,0.0073607186799150015,0.0078125,2.7917412941846393,2.963090943868181,0.9421719910291202,0.9421758394800834,-4.084641955331169e-06,1.0
A,1000,0.0,u_pow_1p5,resampled_states,32,0.40234375,0.007433240994718593,0.0078125,4.215489720049913,4.430572540469171,0.9514548473239798,0.9514585842273955,-3.927552368180042e-06,1.0
A,1000,0.0,u_pow_1p5,resampled_states,33,0.41015625,0.007505062528643247,0.0078125,2.9564552792682015,3.0775635487554447,0.9606480036663357,0.9606516343087124,-3.7793537708819904e-06,1.0
A,1000,0.0,u_pow_1p5,resampled_states,34,0.41796875,0.007576203212893207,0.0078125,2.2914695976503623,2.362939024810949,0.9697540112503306,0.9697575405739314,-3.6393876336616756e-06,1.0
A,1000,0.0,u_pow_1p5,resampled_states,35,0.42578125,0.007646682051399956,0.0078125,3.350216394840423,3.4228656832801025,0.9787753025791943,0.9787787352103641,-3.5070553193161174e-06,1.0
A,1000,0.0,u_pow_1p5,resampled_states,36,0.43359375,0.00771651718011962,0.0078125,3.6086849812270607,3.653572040048173,0.9877141990553113,0.9877175393299442,-3.381811600871571e-06,1.0
A,1000,0.0,u_pow_1p5,resampled_states,37,0.44140625,0.007785725921541198,0.0078125,4.034299510865321,4.048172931625145,0.9965729179572733,0.9965761699438734,-3.263159102329308e-06,1.0
A,1000,0.0,u_pow_1p5,resampled_states,38,0.44921875,0.007854324834871973,0.0078125,2.80573628606124,2.7907955420347386,1.0053535788636125,1.0053567463840882,-3.1506432786979725e-06,1.0
A,1000,0.0,u_pow_1p5,resampled_states,39,0.45703125,0.007922329762309666,0.0078125,4.210328577466225,4.151959461210971,1.0140582095756372,1.014061296224247,-3.0438481591899995e-06,1.0
A,1000,0.0,u_pow_1p5,resampled_states,40,0.46484375,0.00798975587177081,0.0078125,3.8731481248295623,3.787220812608447,1.0226887515866636,1.0226917607470982,-2.942392370903671e-06,1.0
A,1000,0.0,u_pow_1p5,resampled_states,41,0.47265625,0.008056617696398205,0.0078125,2.5631222216321206,2.485458924711428,1.0312470651389702,1.03125,-2.8459258470375612e-06,1.0
A,1000,0.0,u_pow_1p5,resampled_states,42,0.48046875,0.00812292917114249,0.0078125,4.215780713639038,4.054668720036687,1.0397349339062387,1.0397377974758828,-2.754126714471175e-06,1.0
A,1000,0.0,u_pow_1p5,resampled_states,43,0.48828125,0.0081887036666759,0.0078125,4.206259532434117,4.013016459598081,1.0481540693345153,1.0481568644530266,-2.666698665156736e-06,1.0
A,1000,0.0,u_pow_1p5,resampled_states,44,0.49609375,0.008253954020873921,0.0078125,4.214879593068332,3.989451205757974,1.056506114671862,1.0565088440235604,-2.583368529157704e-06,1.0
A,1000,0.0,u_pow_1p5,resampled_states,45,0.50390625,0.008318692568073716,0.0078125,1.049713236638869,0.9858381703773156,1.0647926487134356,1.0647953148375513,-2.503884153649728e-06,1.0
A,1000,0.0,u_pow_1p5,resampled_states,46,0.51171875,0.008382931166298901,0.0078125,4.215798764461962,3.928927387566803,1.0730151892862594,1.0730177945868373,-2.428012462685624e-06,1.0
A,1000,0.0,u_pow_1p5,resampled_states,47,0.51953125,0.008446681222619767,0.0078125,4.199971275584855,3.884635246164746,1.0811751964953302,1.0811777432503873,-2.3555378132444503e-06,1.0
A,1000,0.0,u_pow_1p5,resampled_states,48,0.52734375,0.008509953716804575,0.0078125,3.3388975557394858,7.238263197476041,0.4612843529790059,1.089276566120836,-2.286260374816893e-06,0.42347868479379674
A,1000,0.0,u_pow_1p5,resampled_states,49,0.53515625,0.00857275922339823,0.0078125,2.923274348132881,2.6640291940609466,1.0973131805949734,1.097315616629965,-2.219994826088144e-06,1.0
A,1000,0.0,u_pow_1p5,resampled_states,50,0.54296875,0.008635107932356334,0.0078125,4.20500990308789,3.8044272434368565,1.1052938153416108,1.105296198989212,-2.1565690748601536e-06,1.0
A,1000,0.0,u_pow_1p5,resampled_states,51,0.55078125,0.008697009668347522,0.0078125,4.2116649508462505,3.7833271070443915,1.1132172375484828,1.1132195706598047,-2.095823127268886e-06,1.0
A,1000,0.0,u_pow_1p5,resampled_states,52,0.55859375,0.008758473908827169,0.0078125,3.4844311760250966,3.108089245463235,1.1210846603298776,1.121086944665756,-2.03760813496609e-06,1.0
A,1000,0.0,u_pow_1p5,resampled_states,53,0.56640625,0.008819509800978398,0.0078125,4.202426552951712,3.7225943602095746,1.128897254525235,1.1288994917617776,-1.981785410496468e-06,1.0
A,1000,0.0,u_pow_1p5,resampled_states,54,0.57421875,0.008880126177603864,0.0078125,1.6631558530104993,1.4632005043368148,1.1366561507332946,1.1366583424670758,-1.9282256587099073e-06,1.0
A,1000,0.0,u_pow_1p5,resampled_states,55,0.58203125,0.008940331572048488,0.0078125,4.202641146097703,3.6724738550569533,1.1443624412222064,1.1443645889750345,-1.876808185714397e-06,1.0
A,1000,0.0,u_pow_1p5,resampled_states,56,0.58984375,0.009000134232222956,0.0078125,5.761683919147693,7.275431903334149,0.7919370280281582,1.1520192869479227,-1.8274202594845136e-06,0.6874350839478367
A,1000,0.0,u_pow_1p5,resampled_states,57,0.59765625,0.009059542133794729,0.0078125,4.1930689768758365,3.6158948099202814,1.1596213931257253,1.159623457204967,-1.7799564409667556e-06,1.0
A,1000,0.0,u_pow_1p5,resampled_states,58,0.60546875,0.00911856299260455,0.0078125,1.5002540260385464,1.2853707966849643,1.1671760630533825,1.1671780873114437,-1.7343180815154891e-06,1.0
A,1000,0.0,u_pow_1p5,resampled_states,59,0.61328125,0.009177204276365314,0.0078125,4.201737965149924,3.5769148058819003,1.1746821473747602,1.1746841330757813,-1.6904127375657533e-06,1.0
A,1000,0.0,u_pow_1p5,resampled_states,60,0.62109375,0.00923547321569096,0.0078125,4.2095283618893315,3.560937220995442,1.1821405716084428,1.1821425199611086,-1.6481537826204275e-06,1.0
A,1000,0.0,u_pow_1p5,resampled_states,61,0.62890625,0.009293376814504317,0.0078125,4.187141306740035,3.5199306034650752,1.1895522322565526,1.1895541444171425,-1.6074599032265656e-06,1.0
A,1000,0.0,u_pow_1p5,resampled_states,62,0.63671875,0.009350921859863748,0.0078125,5.073607031942228,4.817402670825401,1.0531830902715322,1.1969198751378474,-1.5682547567624663e-06,0.879912485213114
A,1000,0.0,u_pow_1p5,resampled_states,63,0.64453125,0.009408114931249156,0.0078125,4.196216581885507,3.484538856672724,1.204238711199892,1.2042405542498558,-1.5304666142096479e-06,1.0
A,1000,0.0,u_pow_1p5,resampled_states,64,0.65234375,0.009464962409343358,0.0078125,4.159059747955197,3.4329406579390938,1.2115151883959498,1.2115169984362582,-1.494027991880843e-06,1.0
A,1000,0.0,u_pow_1p5,resampled_states,65,0.66015625,0.0095214704843406,0.0078125,4.209831345878804,3.4542256307751265,1.2187482219955967,1.21875,-1.4588754078058394e-06,1.0
A,1000,0.0,u_pow_1p5,resampled_states,66,0.66796875,0.00957764516381543,0.0078125,4.2051974340219385,3.430186062584173,1.225938580968375,1.2259403278708145,-1.4249489961931273e-06,1.0
A,1000,0.0,u_pow_1p5,resampled_states,67,0.67578125,0.009633492280175626,0.0078125,3.144388974349578,6.688017240171129,0.47015264187164707,1.2330887285593035,-1.3921924542830396e-06,0.38128099424347905
A,1000,0.0,u_pow_1p5,resampled_states,68,0.68359375,0.009689017497732877,0.0078125,4.205039849910687,3.3906300442861435,1.2401942397098082,1.2401959270615268,-1.360552539927379e-06,1.0
A,1000,0.0,u_pow_1p5,resampled_states,69,0.69140625,0.009744226319405747,0.0078125,3.446289172598515,2.763085880641561,1.2472609688839356,1.247262627717194,-1.329979125221851e-06,1.0
A,1000,0.0,u_pow_1p5,resampled_states,70,0.69921875,0.009799124093087253,0.0078125,4.205825401368228,3.353157959431172,1.2542878839151683,1.2542895150243423,-1.300424785834187e-06,1.0
A,1000,0.0,u_pow_1p5,resampled_states,71,0.70703125,0.00985371601769014,0.0078125,3.889274907428864,6.023084357209043,0.6457281148277099,1.2612772544131603,-1.2718447247263819e-06,0.5119643074790021
A,1000,0.0,u_pow_1p5,resampled_states,72,0.71484375,0.009908007148893283,0.0078125,4.208564011860766,3.3184681690843183,1.2682249150583402,1.268226492981439,-1.2441966065071456e-06,1.0
A,1000,0.0,u_pow_1p5,resampled_states,73,0.72265625,0.009962002404607095,0.0078125,4.211531640114096,3.3028089737435735,1.2751363077897082,1.2751378601939478,-1.217440316112873e-06,1.0
A,1000,0.0,u_pow_1p5,resampled_states,74,0.73046875,0.0100157065701717,0.0078125,8.301364804164791,6.561303385589034,1.265200573166233,1.282011968547876,-1.1915379385643354e-06,0.9868878854037499
A,1000,0.0,u_pow_1p5,resampled_states,75,0.73828125,0.010069124303307975,0.0078125,4.207799622995111,3.2647759193765746,1.2888479108234208,1.28884941420633,-1.1664534993014937e-06,1.0
A,1000,0.0,u_pow_1p5,resampled_states,76,0.74609375,0.01012226013883144,0.0078125,4.210972926114678,3.2500869898675457,1.2956492977704244,1.2956507776017425,-1.1421529193931851e-06,1.0
A,1000,0.0,u_pow_1p5,resampled_states,77,0.75390625,0.010175118493145452,0.0078125,4.20905414972971,3.2317299859373043,1.3024151671226178,1.3024166240109192,-1.118603889472434e-06,1.0
A,1000,0.0,u_pow_1p5,resampled_states,78,0.76171875,0.010227703668525545,0.0078125,5.257837911462662,5.637295277019856,0.9326880450800524,1.3091475041033382,-1.095775735119936e-06,0.7124400147231066
A,1000,0.0,u_pow_1p5,resampled_states,79,0.76953125,0.01028001985720639,0.0078125,4.2141097169967665,3.2025942188193435,1.315842541722418,1.3158439544642062,-1.073639304590355e-06,1.0
A,1000,0.0,u_pow_1p5,resampled_states,80,0.77734375,0.010332071145281452,0.0078125,4.214773710207588,3.1869621441809968,1.3225051065960258,1.3225064980936767,-1.0521669669585528e-06,1.0
A,1000,0.0,u_pow_1p5,resampled_states,81,0.78515625,0.010383861516428894,0.0078125,8.430839277659864,6.343105765856707,1.3291342741028984,1.329135644883546,-1.0313323948047965e-06,1.0
A,1000,0.0,u_pow_1p5,resampled_states,82,0.79296875,0.010435394855468738,0.0078125,4.215856858348381,3.156218059979417,1.3357305414999985,1.3357318920726569,-1.011110587679801e-06,1.0
A,1000,0.0,u_pow_1p5,resampled_states,83,0.80078125,0.010486674951764141,0.0078125,4.216061189223424,3.1409363017652177,1.34229439382581,1.342295724682158,-9.914777522883359e-07,1.0
A,1000,0.0,u_pow_1p5,resampled_states,84,0.80859375,0.010537705502473238,0.0078125,8.432575919577715,6.251787863708921,1.3488263043165745,1.3488276159317025,-9.72411235187707e-07,1.0
A,1000,0.0,u_pow_1p5,resampled_states,85,0.81640625,0.010588490115659877,0.0078125,4.216459342511655,3.111027941996564,1.3553267348044642,1.35532802763759,-9.538894640444796e-07,1.0
A,1000,0.0,u_pow_1p5,resampled_states,86,0.82421875,0.010639032313270902,0.0078125,4.216547296419591,3.0963131592510713,1.3617961360986754,1.3617974105938078,-9.35891875256134e-07,1.0
A,1000,0.0,u_pow_1p5,resampled_states,87,0.83203125,0.010689335533986322,0.0078125,8.43330398230593,6.163637314245185,1.3682349483502492,1.3682362049368522,-9.183988835110761e-07,1.0
A,1000,0.0,u_pow_1p5,resampled_states,88,0.83984375,0.01073940313595001,0.0078125,4.2167361328203725,3.0675122835627673,1.3746436014016012,1.374644840495173,-9.013917888065755e-07,1.0
A,1000,0.0,u_pow_1p5,resampled_states,89,0.84765625,0.010789238399385392,0.0078125,8.433602943968367,6.106781643040359,1.3810225151213302,1.381023737124022,-8.848527790318479e-07,1.0
A,1000,0.0,u_pow_1p5,resampled_states,90,0.85546875,0.010838844529104108,0.0078125,4.216855630012503,3.039455406986607,1.3873720997253258,1.3873733050264445,-8.687648193336739e-07,1.0
A,1000,0.0,u_pow_1p5,resampled_states,91,0.86328125,0.010888224656910528,0.0078125,4.216885810273311,3.025692565210905,1.3936927560845476,1.3936939450611099,-8.531116652474079e-07,1.0
A,1000,0.0,u_pow_1p5,resampled_states,92,0.87109375,0.010937381843909688,0.0078125,8.433848429655697,6.024242528697546,1.39998487602044,1.3999860490376324,-8.378777724784721e-07,1.0
A,1000,0.0,u_pow_1p5,resampled_states,93,0.87890625,0.010986319082721185,0.0078125,4.216957007574393,2.998727451261579,1.4062488425883117,1.40625,-8.230483116575569e-07,1.0
A,1000,0.0,u_pow_1p5,resampled_states,94,0.88671875,0.011035039299605587,0.0078125,4.9441399271264,3.500313150860783,1.4124850303495151,1.4124861724986904,-8.086091017916207e-07,1.0
A,1000,0.0,u_pow_1p5,resampled_states,95,0.89453125,0.011083545356506685,0.0078125,0.0,0.0,nan,1.4186949328520209,nan,1.0
A,1000,0.0,u_pow_1p5,resampled_states,96,0.90234375,0.01113184005301271,0.0078125,0.0,0.0,nan,1.4248766393972496,nan,1.0
A,1000,0.0,u_pow_1p5,resampled_states,97,0.91015625,0.01117992612824259,0.0078125,0.0,0.0,nan,1.4310316427319139,nan,1.0
A,1000,0.0,u_pow_1p5,resampled_states,98,0.91796875,0.01122780626265818,0.0078125,0.0,0.0,nan,1.4371602859458648,nan,1.0
A,1000,0.0,u_pow_1p5,resampled_states,99,0.92578125,0.011275483079808857,0.0078125,0.0,0.0,nan,1.443262904844436,nan,1.0
A,1000,0.0,u_pow_1p5,resampled_states,100,0.93359375,0.01132295914800785,0.0078125,0.0,0.0,nan,1.4493398281631538,nan,1.0
A,1000,0.0,u_pow_1p5,resampled_states,101,0.94140625,0.011370236981947945,0.0078125,0.0,0.0,nan,1.4553913777743772,nan,1.0
A,1000,0.0,u_pow_1p5,resampled_states,102,0.94921875,0.011417319044255025,0.0078125,0.0,0.0,nan,1.4614178688862403,nan,1.0
A,1000,0.0,u_pow_1p5,resampled_states,103,0.95703125,0.011464207746984978,0.0078125,0.0,0.0,nan,1.467419610234237,nan,1.0
A,1000,0.0,u_pow_1p5,resampled_states,104,0.96484375,0.011510905453066433,0.0078125,0.0,0.0,nan,1.4733969042657855,nan,1.0
A,1000,0.0,u_pow_1p5,resampled_states,105,0.97265625,0.011557414477689432,0.0078125,0.0,0.0,nan,1.479350047318078,nan,1.0
A,1000,0.0,u_pow_1p5,resampled_states,106,0.98046875,0.011603737089645239,0.0078125,0.0,0.0,nan,1.4852793297895182,nan,1.0
A,1000,0.0,u_pow_1p5,resampled_states,107,0.98828125,0.011649875512617869,0.0078125,0.0,0.0,nan,1.4911850363050188,nan,1.0
A,1000,0.0,u_pow_1p5,resampled_states,108,0.99609375,0.011695831926429756,0.0078125,0.0,0.0,nan,1.4970674458754354,nan,1.0
A,1000,0.0,piecewise_fast_slow,clock_warp_same_states,0,0.00390625,0.0078125,0.015625,0.0,0.0,nan,0.5,nan,1.0
A,1000,0.0,piecewise_fast_slow,clock_warp_same_states,1,0.01171875,0.0078125,0.015625,0.0,0.0,nan,0.5,nan,1.0
A,1000,0.0,piecewise_fast_slow,clock_warp_same_states,2,0.01953125,0.0078125,0.015625,0.0,0.0,nan,0.5,nan,1.0
A,1000,0.0,piecewise_fast_slow,clock_warp_same_states,3,0.02734375,0.0078125,0.015625,0.0,0.0,nan,0.5,nan,1.0
A,1000,0.0,piecewise_fast_slow,clock_warp_same_states,4,0.03515625,0.0078125,0.015625,0.0,0.0,nan,0.5,nan,1.0
A,1000,0.0,piecewise_fast_slow,clock_warp_same_states,5,0.04296875,0.0078125,0.015625,0.0,0.0,nan,0.5,nan,1.0
A,1000,0.0,piecewise_fast_slow,clock_warp_same_states,6,0.05078125,0.0078125,0.015625,0.0,0.0,nan,0.5,nan,1.0
A,1000,0.0,piecewise_fast_slow,clock_warp_same_states,7,0.05859375,0.0078125,0.015625,0.0,0.0,nan,0.5,nan,1.0
A,1000,0.0,piecewise_fast_slow,clock_warp_same_states,8,0.06640625,0.0078125,0.015625,0.0,0.0,nan,0.5,nan,1.0
A,1000,0.0,piecewise_fast_slow,clock_warp_same_states,9,0.07421875,0.0078125,0.015625,0.0,0.0,nan,0.5,nan,1.0
A,1000,0.0,piecewise_fast_slow,clock_warp_same_states,10,0.08203125,0.0078125,0.015625,0.0,0.0,nan,0.5,nan,1.0
A,1000,0.0,piecewise_fast_slow,clock_warp_same_states,11,0.08984375,0.0078125,0.015625,0.0,0.0,nan,0.5,nan,1.0
A,1000,0.0,piecewise_fast_slow,clock_warp_same_states,12,0.09765625,0.0078125,0.015625,0.0,0.0,nan,0.5,nan,1.0
A,1000,0.0,piecewise_fast_slow,clock_warp_same_states,13,0.10546875,0.0078125,0.015625,0.0,0.0,nan,0.5,nan,1.0
A,1000,0.0,piecewise_fast_slow,clock_warp_same_states,14,0.11328125,0.0078125,0.015625,0.0,0.0,nan,0.5,nan,1.0
A,1000,0.0,piecewise_fast_slow,clock_warp_same_states,15,0.12109375,0.0078125,0.015625,0.0,0.0,nan,0.5,nan,1.0
A,1000,0.0,piecewise_fast_slow,clock_warp_same_states,16,0.12890625,0.0078125,0.015625,0.0,0.0,nan,0.5,nan,1.0
A,1000,0.0,piecewise_fast_slow,clock_warp_same_states,17,0.13671875,0.0078125,0.015625,0.0,0.0,nan,0.5,nan,1.0
A,1000,0.0,piecewise_fast_slow,clock_warp_same_states,18,0.14453125,0.0078125,0.015625,0.0,0.0,nan,0.5,nan,1.0
A,1000,0.0,piecewise_fast_slow,clock_warp_same_states,19,0.15234375,0.0078125,0.015625,0.0,0.0,nan,0.5,nan,1.0
A,1000,0.0,piecewise_fast_slow,clock_warp_same_states,20,0.16015625,0.0078125,0.015625,0.0,0.0,nan,0.5,nan,1.0
A,1000,0.0,piecewise_fast_slow,clock_warp_same_states,21,0.16796875,0.0078125,0.015625,0.0,0.0,nan,0.5,nan,1.0
A,1000,0.0,piecewise_fast_slow,clock_warp_same_states,22,0.17578125,0.0078125,0.015625,0.0,0.0,nan,0.5,nan,1.0
A,1000,0.0,piecewise_fast_slow,clock_warp_same_states,23,0.18359375,0.0078125,0.015625,0.0,0.0,nan,0.5,nan,1.0
A,1000,0.0,piecewise_fast_slow,clock_warp_same_states,24,0.19140625,0.0078125,0.015625,0.0,0.0,nan,0.5,nan,1.0
A,1000,0.0,piecewise_fast_slow,clock_warp_same_states,25,0.19921875,0.0078125,0.015625,0.0,0.0,nan,0.5,nan,1.0
A,1000,0.0,piecewise_fast_slow,clock_warp_same_states,26,0.20703125,0.0078125,0.015625,0.0,0.0,nan,0.5,nan,1.0
A,1000,0.0,piecewise_fast_slow,clock_warp_same_states,27,0.21484375,0.0078125,0.015625,0.0,0.0,nan,0.5,nan,1.0
A,1000,0.0,piecewise_fast_slow,clock_warp_same_states,28,0.22265625,0.0078125,0.015625,0.0,0.0,nan,0.5,nan,1.0
A,1000,0.0,piecewise_fast_slow,clock_warp_same_states,29,0.23046875,0.0078125,0.015625,0.0,0.0,nan,0.5,nan,1.0
A,1000,0.0,piecewise_fast_slow,clock_warp_same_states,30,0.23828125,0.0078125,0.015625,0.0,0.0,nan,0.5,nan,1.0
A,1000,0.0,piecewise_fast_slow,clock_warp_same_states,31,0.24609375,0.0078125,0.015625,1.3958706470923197,2.7917412941846393,0.5,0.5,0.0,1.0
A,1000,0.0,piecewise_fast_slow,clock_warp_same_states,32,0.25390625,0.0078125,0.00520833333333337,6.323234580074824,4.215489720049913,1.4999999999999893,1.5,-7.105427357601002e-15,1.0
A,1000,0.0,piecewise_fast_slow,clock_warp_same_states,33,0.26171875,0.0078125,0.005208333333333259,4.434682918902365,2.9564552792682015,1.5000000000000213,1.5,1.4210854715202004e-14,1.0
A,1000,0.0,piecewise_fast_slow,clock_warp_same_states,34,0.26953125,0.0078125,0.00520833333333337,3.437204396475519,2.2914695976503623,1.4999999999999893,1.5,-7.105427357601002e-15,1.0
A,1000,0.0,piecewise_fast_slow,clock_warp_same_states,35,0.27734375,0.0078125,0.00520833333333337,5.025324592260599,3.350216394840423,1.4999999999999893,1.5,-7.105427357601002e-15,1.0
A,1000,0.0,piecewise_fast_slow,clock_warp_same_states,36,0.28515625,0.0078125,0.005208333333333259,5.413027471840668,3.6086849812270607,1.5000000000000213,1.5,1.4210854715202004e-14,1.0
A,1000,0.0,piecewise_fast_slow,clock_warp_same_states,37,0.29296875,0.0078125,0.00520833333333337,6.051449266297938,4.034299510865321,1.4999999999999893,1.5,-7.105427357601002e-15,1.0
A,1000,0.0,piecewise_fast_slow,clock_warp_same_states,38,0.30078125,0.0078125,0.00520833333333337,4.20860442909183,2.80573628606124,1.4999999999999893,1.5,-7.105427357601002e-15,1.0
A,1000,0.0,piecewise_fast_slow,clock_warp_same_states,39,0.30859375,0.0078125,0.005208333333333259,6.315492866199427,4.210328577466225,1.5000000000000213,1.5,1.4210854715202004e-14,1.0
A,1000,0.0,piecewise_fast_slow,clock_warp_same_states,40,0.31640625,0.0078125,0.00520833333333337,5.809722187244303,3.8731481248295623,1.4999999999999893,1.5,-7.105427357601002e-15,1.0
A,1000,0.0,piecewise_fast_slow,clock_warp_same_states,41,0.32421875,0.0078125,0.00520833333333337,3.8446833324481533,2.5631222216321206,1.4999999999999893,1.5,-7.105427357601002e-15,1.0
A,1000,0.0,piecewise_fast_slow,clock_warp_same_states,42,0.33203125,0.0078125,0.005208333333333259,6.323671070458647,4.215780713639038,1.5000000000000213,1.5,1.4210854715202004e-14,1.0
A,1000,0.0,piecewise_fast_slow,clock_warp_same_states,43,0.33984375,0.0078125,0.00520833333333337,6.309389298651132,4.206259532434117,1.4999999999999893,1.5,-7.105427357601002e-15,1.0
A,1000,0.0,piecewise_fast_slow,clock_warp_same_states,44,0.34765625,0.0078125,0.00520833333333337,6.322319389602453,4.214879593068332,1.4999999999999893,1.5,-7.105427357601002e-15,1.0
A,1000,0.0,piecewise_fast_slow,clock_warp_same_states,45,0.35546875,0.0078125,0.005208333333333259,1.574569854958326,1.049713236638869,1.5000000000000213,1.5,1.4210854715202004e-14,1.0
